run_id                                          , timestamp      , __training, batch_size, buffer_size, beta  , epsilon, lambd             , num_epoch, learning_rate, behavior_name, env_path                                                                            , max_steps, seed, time_horizon, summary_freq, num_layers, cpu_count, ram_gb, gpu_name, gpu_mem_gb, mean_reward, platform                    , user
20251118-055709-3DBall-ppo-lr0.0003-bs2048      , 20251118-055709, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.8666666666666667,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      22.98 , macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-060013-3DBall-ppo-lr0.0003-bs2048      , 20251118-060013, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.8666666666666667,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      22.98 , macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-060317-3DBall-ppo-lr0.0003-bs2048      , 20251118-060317, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.8666666666666667,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      22.98 , macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-060620-3DBall-ppo-lr0.0003-bs2048      , 20251118-060620, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.8666666666666667,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      22.98 , macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-060924-3DBall-ppo-lr0.0003-bs2048      , 20251118-060924, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.888888888888889 ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      27.197, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-061228-3DBall-ppo-lr0.0003-bs2048      , 20251118-061228, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.888888888888889 ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      27.197, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-061532-3DBall-ppo-lr0.0003-bs2048      , 20251118-061532, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.888888888888889 ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      27.197, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-061836-3DBall-ppo-lr0.0003-bs2048      , 20251118-061836, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.888888888888889 ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      27.197, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-062140-3DBall-ppo-lr0.0003-bs2048      , 20251118-062140, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.888888888888889 ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      27.197, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-062443-3DBall-ppo-lr0.0003-bs2048      , 20251118-062443, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9111111111111111,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.19 , macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-062747-3DBall-ppo-lr0.0003-bs2048      , 20251118-062747, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9111111111111111,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.19 , macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-063051-3DBall-ppo-lr0.0003-bs2048      , 20251118-063051, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9111111111111111,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.19 , macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-063356-3DBall-ppo-lr0.0003-bs2048      , 20251118-063356, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9111111111111111,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.19 , macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-063700-3DBall-ppo-lr0.0003-bs2048      , 20251118-063700, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9111111111111111,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.19 , macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-064005-3DBall-ppo-lr0.0003-bs2048      , 20251118-064005, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9333333333333333,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      24.058, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-064309-3DBall-ppo-lr0.0003-bs2048      , 20251118-064309, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9333333333333333,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      24.058, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-064612-3DBall-ppo-lr0.0003-bs2048      , 20251118-064612, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9333333333333333,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      24.058, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-064916-3DBall-ppo-lr0.0003-bs2048      , 20251118-064916, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9333333333333333,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      24.058, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-065220-3DBall-ppo-lr0.0003-bs2048      , 20251118-065220, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9333333333333333,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      24.058, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-065523-3DBall-ppo-lr0.0003-bs2048      , 20251118-065523, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9555555555555555,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.214, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-065827-3DBall-ppo-lr0.0003-bs2048      , 20251118-065827, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9555555555555555,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.214, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-070131-3DBall-ppo-lr0.0003-bs2048      , 20251118-070131, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9555555555555555,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.214, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-070435-3DBall-ppo-lr0.0003-bs2048      , 20251118-070435, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9555555555555555,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.214, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-070740-3DBall-ppo-lr0.0003-bs2048      , 20251118-070740, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9555555555555555,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      20.214, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-071043-3DBall-ppo-lr0.0003-bs2048      , 20251118-071043, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9777777777777777,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      25.615, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-071349-3DBall-ppo-lr0.0003-bs2048      , 20251118-071349, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9777777777777777,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      25.615, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-071653-3DBall-ppo-lr0.0003-bs2048      , 20251118-071653, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9777777777777777,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      25.615, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-071956-3DBall-ppo-lr0.0003-bs2048      , 20251118-071956, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9777777777777777,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      25.615, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-072300-3DBall-ppo-lr0.0003-bs2048      , 20251118-072300, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.9777777777777777,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      25.615, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-072605-3DBall-ppo-lr0.0003-bs2048      , 20251118-072605, ppo       ,       2048,     10240.0, 0.0005,     0.2, 1.0               ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      14.408, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-072909-3DBall-ppo-lr0.0003-bs2048      , 20251118-072909, ppo       ,       2048,     10240.0, 0.0005,     0.2, 1.0               ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      14.408, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-073213-3DBall-ppo-lr0.0003-bs2048      , 20251118-073213, ppo       ,       2048,     10240.0, 0.0005,     0.2, 1.0               ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      14.408, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-073518-3DBall-ppo-lr0.0003-bs2048      , 20251118-073518, ppo       ,       2048,     10240.0, 0.0005,     0.2, 1.0               ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      14.408, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251118-073822-3DBall-ppo-lr0.0003-bs2048      , 20251118-073822, ppo       ,       2048,     10240.0, 0.0005,     0.2, 1.0               ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      14.408, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251119-012402-3DBall-ppo-lr0.0003-bs2048      , 20251119-012402, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.95              ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      24.413, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251119-012708-3DBall-ppo-lr0.0003-bs2048      , 20251119-012708, ppo       ,       2048,     10240.0, 0.0005,     0.2, 0.95              ,       3.0, 0.0003       , 3DBall       , /Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app      ,    500000,    1,         64.0,      10000.0,        2.0,         8,   16.0, Apple M3, 16 GB     ,      24.413, macOS-15.6.1-arm64-arm-64bit, mariamkamara
20251119-013012-3DBall-ppo-lr0.0003-bs2048,20251119-013012,ppo,2048,10240.0,0.0005,0.2,0.95,3.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,24.413,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-013324-3DBall-ppo-lr0.0003-bs2048,20251119-013324,ppo,2048,10240.0,0.0005,0.2,0.95,3.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,24.413,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-013628-3DBall-ppo-lr0.0003-bs2048,20251119-013628,ppo,2048,10240.0,0.0005,0.2,0.95,3.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,24.413,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-013932-3DBall-ppo-lr0.0003-bs2048,20251119-013932,ppo,2048,10240.0,0.0005,0.2,0.95,3.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,24.413,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-014236-3DBall-ppo-lr0.0003-bs2048,20251119-014236,ppo,2048,10240.0,0.0005,0.2,0.95,3.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,24.413,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-014540-3DBall-ppo-lr0.0003-bs2048,20251119-014540,ppo,2048,10240.0,0.0005,0.2,0.95,3.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,24.413,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-014843-3DBall-ppo-lr0.0003-bs2048,20251119-014843,ppo,2048,10240.0,0.0005,0.2,0.95,3.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,24.413,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-015147-3DBall-ppo-lr0.0003-bs2048,20251119-015147,ppo,2048,10240.0,0.0005,0.2,0.95,3.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,24.413,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-015451-3DBall-ppo-lr0.0003-bs2048,20251119-015451,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-015801-3DBall-ppo-lr0.0003-bs2048,20251119-015801,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-020111-3DBall-ppo-lr0.0003-bs2048,20251119-020111,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-020421-3DBall-ppo-lr0.0003-bs2048,20251119-020421,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-020731-3DBall-ppo-lr0.0003-bs2048,20251119-020731,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-021041-3DBall-ppo-lr0.0003-bs2048,20251119-021041,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-021351-3DBall-ppo-lr0.0003-bs2048,20251119-021351,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-021701-3DBall-ppo-lr0.0003-bs2048,20251119-021701,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-022011-3DBall-ppo-lr0.0003-bs2048,20251119-022011,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-022321-3DBall-ppo-lr0.0003-bs2048,20251119-022321,ppo,2048,10240.0,0.0005,0.2,0.95,4.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,80.986,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-022631-3DBall-ppo-lr0.0003-bs2048,20251119-022631,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-022947-3DBall-ppo-lr0.0003-bs2048,20251119-022947,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-023304-3DBall-ppo-lr0.0003-bs2048,20251119-023304,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-023621-3DBall-ppo-lr0.0003-bs2048,20251119-023621,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-023938-3DBall-ppo-lr0.0003-bs2048,20251119-023938,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-024254-3DBall-ppo-lr0.0003-bs2048,20251119-024254,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-024610-3DBall-ppo-lr0.0003-bs2048,20251119-024610,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-024927-3DBall-ppo-lr0.0003-bs2048,20251119-024927,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-025243-3DBall-ppo-lr0.0003-bs2048,20251119-025243,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-025600-3DBall-ppo-lr0.0003-bs2048,20251119-025600,ppo,2048,10240.0,0.0005,0.2,0.95,5.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-025916-3DBall-ppo-lr0.0003-bs2048,20251119-025916,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-030240-3DBall-ppo-lr0.0003-bs2048,20251119-030240,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-030603-3DBall-ppo-lr0.0003-bs2048,20251119-030603,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
20251119-030927-3DBall-ppo-lr0.0003-bs2048,20251119-030927,ppo,2048,10240.0,0.0005,0.2,0.95,6.0,0.0003,3DBall,/Users/mariamkamara/Desktop/Project2-1/ml-agents/Project/Build/3DBallBuild.app,500000,1,64.0,10000.0,2.0,8,16.0,Apple M3,16 GB,100.0,macOS-15.6.1-arm64-arm-64bit,mariamkamara
